1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
 -2.743755, 4.477157, 3.9791632, -8.628703, -10.553641, 0.2633622, -14.78659, -10.218452, 3.193865, -0.25378537, -9.77792, 0.92416185, -5.674258, -8.748413, -0.39743748, -7.40766, -2.7006595, 5.3486466, -8.054094, -7.455544, 0.04309563, -5.3007627, -7.1730285, 0.17717093, -2.5809495, -0.05746084, 7.422025, -8.350976, -13.953407, 0.61291564, -11.310209, -14.542381, 3.7684734, -5.482722, -2.954445, 3.490746, -6.2871737, -7.201759, 1.7477672, -5.2959743, -7.824251, -0.8475474, -6.05733, -9.892841, 1.9393034, -0.6991069, -10.443508, -1.0103531, -10.702082, -13.962984, -0.7374141, -3.8881836, -7.513005, -3.1124623, -6.3446345, -8.121132, -1.3263878, 0.90979666, 3.3183637, 8.652645, 1.0965444, 2.585738, 9.088389, 0.79966336, 2.4420857, 9.725247, 0.4165911, 3.1986535, 9.643845, 0.79966336, 3.289633, 9.821015, -0.7661445, -6.813898, -8.858546, -28.730421, 18.181568, 26.877308, 3.4715924, -17.774553, -8.825027, -3.0214825, -15.557523, -3.4859576, -1.4652514, -2.480393, -9.935937, -3.145981, 0.29209262, 4.5920787, 1.163582, -11.559206, -17.204733, 1.163582, -11.559206, -17.204733, -30.44467, 14.84405, -4.1659107, 6.751649, -10.16578, -1.9632454, 1.1971009, 4.6016555, 8.78672, -1.8531121, -5.0134583, -3.1986535, -13.958196, 23.171083, 11.45865, -13.584701, 13.699622, 20.642807, -55.535904, 9.3421755, -52.31331, 2.6144683, 0.08619126, 9.232041, 0.63206923, 1.6807296, 10.228029, -0.48841715, 4.3526587, 8.801085, -0.6512229, 2.8538885, 10.477027, -0.12449849, 2.6862943, 9.481039, 0.11492168, 3.7493198, 9.68694, -0.14844051, 4.122815, 8.805874, 0.2681506, 4.0653543, 9.059659, 0.40701428, 3.7110126, 9.040505, 0.20111294, 2.9592333, 9.23683, 3.2513258, 3.7014358, 8.939949, 0.59376204, 5.3438582, 8.082825, -0.21547815, 3.1172507, 9.581595, -0.07182605, 2.6431987, 9.739613, -0.17717093, 3.6391866, 8.911219, 0.22984336, 2.7868507, 9.485827, 0.90979666, 3.3183637, 8.652645, 1.0965444, 2.585738, 9.088389, 0.79966336, 2.4420857, 9.725247, 0.4165911, 3.1986535, 9.643845
 -3.3039982, 2.2744915, 5.4539914, -8.714894, -8.307879, 0.9576807, -22.395363, -5.209783, 24.147919, -5.185841, -8.829816, -1.70946, -9.77792, -12.713211, 0.05746084, -7.201759, -3.289633, 5.1666875, -7.5321584, -8.619126, -3.5625722, -6.4787097, -6.469133, 1.4317327, -2.6671407, -0.15322891, 3.8163576, -11.123461, -13.939042, 0.37828386, -8.173804, -15.069105, 2.873042, -4.2904096, -4.3718123, 0.5315128, -5.0757074, -7.5704656, -0.47884035, -5.1140146, -7.9966335, -0.05267244, -6.909666, -11.27669, 2.3463178, -6.3542113, -11.501745, -2.5570073, -12.35887, -12.23437, 2.5234885, -4.76925, -9.89763, 0.35434186, -5.8562174, -8.78672, -0.16280572, 0.7661445, 3.643975, 8.834604, 0.9576807, 2.456451, 9.662998, 0.8475474, 2.4181437, 9.481039, 0.41180268, 3.2130187, 9.504981, 0.9768343, 3.193865, 9.490616, -8.724471, 8.504205, 15.74427, 3.466804, 2.6479871, 4.7261543, -53.53914, 12.4785795, -10.500969, -37.93852, 25.718515, -11.798626, -14.911088, -5.3821654, -13.484144, -12.373235, -7.2352777, 1.5227122, -7.4124484, 8.12592, 6.411672, -7.4124484, 8.12592, 6.411672, 0.8283938, -15.682021, 0.8379706, -23.429657, 13.608643, -23.683443, -10.0029745, 3.145981, -6.1626754, -18.440142, 11.736377, -13.484144, 0.7757214, -16.318878, -7.9870567, 2.6048915, 2.858677, 4.357447, 1.4652514, 4.9703627, 5.8562174, 2.8299465, -0.4405331, 9.586384, 1.2162545, 1.8579005, 8.513782, -0.5793968, 4.0222588, 8.599973, -0.08619126, 2.5953147, 9.442732, -0.1388637, 2.6431987, 9.706094, 0.15801731, 3.8738184, 9.682152, -0.023942016, 3.9217024, 8.872911, 0.40222588, 3.9935284, 9.260772, 0.35913026, 3.6966474, 9.131485, -0.81881696, 3.2609026, 9.940725, 2.6288335, 3.8546648, 8.652645, 0.9720459, 5.1571107, 8.293514, -0.11971009, 3.1028855, 9.131485, -0.01436521, 2.753332, 9.514558, -0.076614454, 3.4572272, 8.6574335, 0.22026655, 2.7389667, 9.461885, 0.7661445, 3.643975, 8.834604, 0.9576807, 2.456451, 9.662998, 0.8475474, 2.4181437, 9.481039, 0.41180268, 3.2130187, 9.504981
 -5.9759274, 2.1068976, 5.21936, -6.6175733, -8.983045, 0.41180268, -9.950302, -5.291186, 5.841852, -7.9487495, -10.7356, -4.4675803, -11.765107, -13.144167, -1.5610195, -8.197746, -3.3327289, 3.6487634, -7.599196, -6.2823853, -3.5673606, -7.3789296, -8.66701, 2.6527755, -5.0421886, -2.2457612, 2.0111294, -12.521675, -12.109872, -0.48362875, -7.651869, -13.532028, 3.4332852, -4.735731, -8.015787, 0.59855044, -4.654328, -7.6231384, -0.24899697, -6.1195793, -7.8146744, -0.18674773, -7.991845, -7.9343843, 3.4141316, -8.413225, -9.643845, -1.2306197, -8.973468, -12.047623, -0.51235914, -7.1826053, -11.750742, 2.4708161, -6.703765, -7.9008656, 0.7422025, 0.5554548, 3.394978, 9.595961, 0.9911995, 2.3415294, 9.993398, 0.91458505, 2.456451, 9.323022, 0.5650316, 3.1747115, 9.346964, 0.6560113, 3.4524388, 9.112331, -5.3438582, 5.056554, 5.8801594, -6.349423, -3.6152446, -6.421249, 7.795521, 4.4340615, 9.289502, 6.847417, 6.3302693, 6.4260373, 1.1013328, 11.353305, -0.47884035, -7.2352777, -8.944737, -6.7708025, -5.2385135, 5.023035, 1.091756, -5.2385135, 5.023035, 1.091756, -36.80367, -12.588713, -21.65316, 3.7301662, 4.5394063, 6.3446345, -1.0534488, -8.274361, -7.3549876, -3.5529952, 7.8912888, 3.5913026, -19.464859, 11.899182, -5.544971, -22.653936, 9.653421, 0.33039984, -39.303215, 34.70156, -13.024457, 2.456451, 0.0047884034, 9.581595, 0.9672575, 1.7046716, 9.935937, -1.6424223, 3.6248214, 9.849746, -0.79487497, 3.3614593, 8.939949, -0.63206923, 3.3423057, 9.41879, 0.39264908, 3.8402996, 9.074024, 0.11971009, 3.916914, 8.99741, 0.45489833, 3.8498764, 9.332599, 0.34476504, 3.6487634, 9.179369, -0.842759, 3.217807, 9.41879, 3.122039, 3.8307228, 8.360553, 0.033518825, 5.544971, 7.9631147, -0.37349546, 3.1555579, 9.251195, -0.11971009, 2.7581203, 9.543288, -0.062249243, 3.4284968, 8.528147, 0.35913026, 2.7341783, 9.275137, 0.5554548, 3.394978, 9.595961, 0.9911995, 2.3415294, 9.993398, 0.91458505, 2.456451, 9.323022, 0.5650316, 3.1747115, 9.346964
 -4.2281604, -0.08619126, 7.589619, -4.606444, -8.614338, 0.7757214, -4.1611223, -3.4620156, 1.8674773, -1.6280571, 5.473145, 8.121132, -13.115437, -11.784261, -0.6943185, -6.8282633, -3.8881836, 2.7581203, -8.231265, -6.129156, -3.064578, -6.540959, -9.184157, -0.25857377, -7.005434, -6.0381765, 6.991069, -8.839393, -9.409213, -0.22505496, -6.8569937, -11.142614, 2.4277205, -7.9104424, -13.488933, 1.7717092, -5.2049947, -8.130709, -0.62249243, -7.800309, -8.78672, -0.0047884034, -7.2352777, -7.153875, 2.7150247, -8.111555, -7.9391727, -0.10055647, -7.28795, -11.013328, 0.009576807, -10.831368, -12.464214, 1.8004397, -7.3071036, -10.998962, -0.6560113, 0.521936, 3.6008794, 9.289502, 1.0869676, 2.2936451, 9.974244, 0.82360536, 2.5474305, 9.337387, 0.59855044, 3.1747115, 9.169792, 0.92416185, 3.4715924, 9.011775, 1.3790601, -10.127473, -7.469909, -8.020576, -2.2122424, -9.074024, -41.467575, 20.805613, 34.91225, -29.290663, 21.701044, 9.648633, -3.064578, 12.832921, 3.1124623, -5.4779334, 12.876017, 6.540959, -0.6655881, -12.583924, 0.90021986, -0.6655881, -12.583924, 0.90021986, -9.112331, 10.91756, -3.3135753, -29.36249, 28.888437, -9.615114, -12.282255, 16.381128, -3.739743, -9.792285, 16.098612, -10.0748005, 7.062895, 2.006341, 3.6535518, 0.36391866, -17.520767, -6.6415157, -4.8698063, -12.473791, -8.853758, 1.9871874, 0.7230489, 9.414001, 0.80445176, 1.9249382, 9.677363, -1.5993267, 3.4237084, 9.054871, -0.49320555, 4.0892963, 9.255983, 0.33997664, 2.6431987, 8.37013, 0.31603462, 3.8259344, 9.011775, 0.19153613, 3.8642416, 9.088389, 0.38307226, 3.7732618, 9.399636, 0.33039984, 3.8259344, 9.054871, -0.5410896, 3.2944214, 9.174581, 2.5809495, 4.156334, 8.939949, 0.6943185, 5.281609, 8.456321, -0.22026655, 2.9592333, 9.299079, -0.2681506, 2.7150247, 9.394848, -0.272939, 3.3997664, 9.14585, 0.3878607, 2.801216, 9.246407, 0.521936, 3.6008794, 9.289502, 1.0869676, 2.2936451, 9.974244, 0.82360536, 2.5474305, 9.337387, 0.59855044, 3.1747115, 9.169792
 -5.770026, -2.60968, -1.3599066, -2.552219, -8.0684595, 0.17238252, -3.5625722, -3.1507695, 2.111686, -1.4030021, 5.386954, 7.9631147, -10.170568, -10.697293, -2.0159178, -11.362882, -4.1659107, 6.3350577, -10.951078, -8.839393, -2.5953147, -9.198523, -4.711789, 0.7278373, -9.600749, -7.699753, 5.5737014, -5.9567738, -9.56723, -2.6862943, -3.8738184, -10.323798, 2.4995465, -13.326127, -12.354081, 2.1499932, -6.411672, -8.815451, -1.2162545, -7.4028716, -10.041282, 2.3894134, -5.7604494, -8.049306, 1.4556746, -5.4779334, -8.882488, -4.3287168, -5.3103395, -9.691729, 1.6519991, -14.207192, -8.762778, 2.456451, -6.6606693, -5.2720323, 0.272939, 0.94810385, 3.3614593, 9.457097, 1.0534488, 2.3319526, 9.773131, 1.0390835, 2.4995465, 9.323022, 0.62249243, 3.145981, 9.078813, 0.63206923, 3.5051112, 9.246407, -42.76044, 15.586253, -1.5993267, 3.9264908, 8.719683, 3.8115692, 2.8538885, -17.017986, -3.2321723, 8.240842, -16.941372, -0.02873042, -0.7374141, -7.97748, -10.189722, -0.19632454, 1.5275006, 12.014104, -22.18946, 5.2145715, -10.740389, -22.18946, 5.2145715, -10.740389, -34.663254, 8.394072, -21.049822, -3.7014358, -11.286267, 1.5514427, -3.41892, 7.192182, 8.465898, 7.1155677, -0.6751649, 3.8259344, -33.92584, 39.01591, 28.155811, -7.5800424, 15.361198, 5.947197, -45.68137, 21.150377, -25.617958, 1.2114661, 1.4891934, 9.667787, 0.5410896, 2.3080103, 9.701305, -1.2785037, 3.265691, 9.097966, 0.32561144, 4.050989, 8.202535, 0.2633622, 1.6280571, 10.232818, 0.25378537, 3.9360676, 9.074024, 0.17238252, 3.8881836, 9.255983, 0.45489833, 3.7684734, 8.987833, 0.047884032, 3.8498764, 9.284714, -0.5267244, 3.5290532, 8.461109, 2.825158, 4.1515455, 8.576031, 0.62249243, 5.2002063, 8.2169, -0.4405331, 3.0214825, 9.476251, -0.31603462, 2.7820623, 9.490616, -0.110133275, 3.3039982, 9.68694, 0.45010993, 2.681506, 9.595961, 0.94810385, 3.3614593, 9.457097, 1.0534488, 2.3319526, 9.773131, 1.0390835, 2.4995465, 9.323022, 0.62249243, 3.145981, 9.078813
 -7.2209125, -8.868123, 6.2871737, -2.0254946, -9.433155, -1.910573, -9.241618, -4.8745947, 3.8738184, -0.89064306, 5.631162, 7.383718, -9.385271, -9.160215, -3.0358477, -6.7085533, -4.3287168, 0.9720459, -11.51611, -12.349293, -3.6583402, -10.7356, -11.535264, 2.5234885, -8.963891, -8.288726, 8.465898, -8.303091, -11.147403, -1.3551182, -2.4037786, -8.350976, 2.1739352, -13.330915, -8.221688, 2.8107927, -7.2831616, -11.75553, -1.6232687, -7.07726, -6.4787097, 3.2800562, -4.5202527, -8.676587, 1.2689269, -8.178593, -9.289502, -4.003105, -2.3942018, -8.470686, 0.18195933, -9.701305, -8.336611, -0.076614454, -9.160215, -8.111555, -0.78050977, 0.866701, 3.3614593, 9.11712, 0.82360536, 2.4037786, 9.639056, 1.13964, 2.3223755, 9.385271, 0.60812724, 3.0885203, 9.11712, 1.115698, 3.241749, 9.356541, 6.3542113, 6.435614, 6.373365, -11.061212, 22.543802, 6.766014, -55.526325, 22.94124, -10.472239, -37.799656, 27.844566, 10.524911, -13.311762, 13.79539, -10.692505, -9.662998, 0.9576807, -2.2601264, 0.44532153, 10.093954, 4.5394063, 0.44532153, 10.093954, 4.5394063, 1.3455414, -4.189853, -8.087613, -17.81286, -3.1890767, -11.712435, -4.9224787, 1.7621324, 0.009576807, -11.96622, -1.4891934, -4.5441947, -0.1340753, -11.908759, -2.2984335, 2.6623523, 1.9201498, -0.6991069, 3.064578, 4.745308, 4.7644615, 0.1436521, 2.2266076, 9.634268, 0.7613561, 2.6671407, 9.083601, -1.460463, 3.3327289, 9.203311, 2.4708161, 2.2744915, 9.222465, 0.45968673, 1.5514427, 9.548077, 0.2873042, 3.8786068, 9.155427, 0.29688102, 3.964798, 9.212888, 0.48841715, 3.715801, 8.939949, -0.12449849, 3.9264908, 9.533711, -0.1388637, 2.9783869, 8.892065, 1.2737153, 5.0517654, 8.738836, 0.29209262, 5.2959743, 8.082825, -0.33997664, 2.633622, 8.686164, -0.34476504, 2.753332, 9.433155, -0.019153614, 3.0358477, 9.940725, 0.45489833, 2.6479871, 9.528923, 0.866701, 3.3614593, 9.11712, 0.82360536, 2.4037786, 9.639056, 1.13964, 2.3223755, 9.385271, 0.60812724, 3.0885203, 9.11712
 -14.78659, -10.218452, 3.193865, -0.25378537, -9.77792, 0.92416185, -11.880029, -6.469133, 2.0207062, -1.13964, 5.6359506, 8.647857, -8.274361, -7.929596, -1.4317327, -8.63828, -5.2480903, 3.2225955, -8.413225, -7.297527, 1.2018893, -3.8881836, -9.5385, 0.7517793, -9.749189, -9.739613, 5.717354, -8.647857, -7.6135616, -1.9153614, -2.8634653, -10.649409, -2.7724855, -8.604761, -7.6949644, -0.40222588, -7.503428, -6.6989765, 0.9576807, -7.666234, -6.5505357, 2.2888567, -4.4963107, -8.6095495, -0.090979666, -6.9527617, -11.779472, -4.027047, -3.169923, -7.240066, 1.0390835, -6.775591, -10.371682, -1.5705963, -8.475474, -11.224017, -0.19153613, 1.067814, 2.4947581, 10.242394, 0.9768343, 2.3942018, 9.701305, 1.0582372, 2.2361844, 9.504981, 0.6464345, 2.920926, 9.409213, 0.9768343, 3.4476504, 9.078813, -20.159178, 5.3582234, -1.8435353, 0.047884032, -14.178462, -8.231265, 3.916914, 6.2488666, 7.5561004, 0.9624691, 5.6551046, 20.748152, 3.1651347, 4.9081135, 1.70946, -3.7493198, -4.8985367, -5.0374002, -33.059135, 35.98964, -11.281479, -33.059135, 35.98964, -11.281479, -4.8602295, 8.451532, 15.093047, 0.6607997, 7.9726915, 5.2241483, -8.916007, 0.5267244, -7.192182, -7.0964136, 17.798496, -9.548077, -53.927, 32.84366, -13.441049, -7.015011, 0.79008657, 0.1436521, -22.88378, 41.17548, 10.759542, -1.4173675, 4.357447, 10.390836, 0.31124622, 2.815581, 9.629479, -1.3072342, 3.3327289, 9.241618, 1.6232687, 3.2273839, 9.088389, -0.062249243, 1.8339585, 9.548077, 0.31603462, 3.7924154, 9.203311, 0.2681506, 3.98874, 9.155427, 0.33997664, 3.7253778, 9.150639, -0.033518825, 3.8833952, 9.3182335, -0.019153614, 2.896984, 8.896853, 1.0869676, 5.0996494, 8.12592, 0.6703765, 5.0996494, 8.743625, 0.18195933, 2.384625, 9.615114, -0.34955344, 2.896984, 9.289502, -0.01436521, 2.992752, 9.792285, 0.37349546, 2.7724855, 9.490616, 1.067814, 2.4947581, 10.242394, 0.9768343, 2.3942018, 9.701305, 1.0582372, 2.2361844, 9.504981, 0.6464345, 2.920926, 9.409213
 -22.395363, -5.209783, 24.147919, -5.185841, -8.829816, -1.70946, -11.540052, -6.6079965, -0.35434186, -0.15801731, 5.995081, 8.719683, -8.51857, -6.83784, -3.4237084, -5.865794, -6.8761473, 0.3878607, -8.24563, -10.529699, -0.18195933, -0.46926352, -7.374141, 0.7326257, -8.585608, -10.91756, -3.1603463, -6.7229185, -4.984728, -2.3989902, -1.0869676, -9.77792, -2.3558946, -5.497087, -8.101978, -1.8195933, -7.8050976, -5.1523223, -0.8379706, -7.321469, -9.888053, -0.7757214, -5.233725, -10.572795, -1.9153614, -8.992621, -3.9073372, -0.7757214, 0.2825158, -8.327033, 0.24420857, -9.504981, -9.998186, -0.009576807, -9.275137, -7.4268136, 1.5227122, 0.9768343, 2.4708161, 9.442732, 1.067814, 2.3175871, 9.763555, 1.1109096, 2.2888567, 9.409213, 0.7565677, 2.9592333, 9.634268, 1.0630256, 3.1747115, 9.428367, -1.541866, -16.170439, -7.6375036, -48.693275, 21.504719, -19.871874, -50.876785, 29.266722, 20.791248, -13.752295, -4.0414124, -7.1107793, -14.250289, 29.84133, 5.0134583, 0.80924016, 12.224793, 10.994174, -6.679823, -19.172768, -1.8435353, -6.679823, -19.172768, -1.8435353, -0.36391866, -1.7812861, 1.9488802, -18.607735, 37.138855, -4.2042184, 0.866701, 10.606314, 3.394978, 1.4556746, 6.4643445, 7.642292, 3.6296098, 5.0613422, 6.8091097, -1.2689269, -21.538239, -3.1124623, -4.4963107, -17.0946, -8.0684595, 0.8858546, 4.7979803, 7.656657, -0.63206923, 3.4955344, 8.901642, -1.436521, 3.3375173, 9.040505, 0.4405331, 3.8259344, 8.963891, 0.0, 2.0111294, 9.667787, 0.4261679, 3.6727054, 8.935161, 0.21068975, 3.9839516, 9.050082, 0.30645782, 3.6966474, 9.217676, 0.11971009, 3.9312792, 9.155427, -0.090979666, 2.3942018, 9.404425, 0.8858546, 5.1523223, 8.101978, 0.33997664, 5.171476, 8.485051, 0.15801731, 2.5378537, 9.629479, -0.10055647, 2.6910827, 9.308656, 0.10534488, 3.0693667, 9.217676, 0.25378537, 2.7724855, 9.44752, 0.9768343, 2.4708161, 9.442732, 1.067814, 2.3175871, 9.763555, 1.1109096, 2.2888567, 9.409213, 0.7565677, 2.9592333, 9.634268
 -9.950302, -5.291186, 5.841852, -7.9487495, -10.7356, -4.4675803, -10.658986, -7.9391727, -3.466804, -2.5091233, 6.5265937, 8.350976, -11.056423, -5.568913, -2.657564, -6.679823, -7.603985, 1.1492168, -7.326257, -15.078682, 0.79008657, -13.115437, -14.197616, -0.7661445, -11.080365, -8.901642, -2.0494366, -6.7803793, -9.744401, -5.0996494, -2.4468741, -11.640609, -5.133168, -5.568913, -7.5321584, -0.08140286, -7.905654, -9.155427, -2.9352913, -9.811439, -8.925584, 0.5746084, -4.429273, -9.423578, -0.9672575, -5.267244, -8.796297, -5.439626, -2.7246015, -7.1634517, -0.8714894, -10.524911, -5.5401826, 0.51235914, -5.9280434, -8.662222, 0.3878607, 0.7326257, 2.6384103, 9.284714, 1.163582, 2.1787236, 9.782708, 1.0726024, 2.3654714, 9.380483, 0.80924016, 2.9831753, 9.615114, 0.5267244, 3.4237084, 9.14585, -17.999609, 13.67568, -5.899313, 6.4547677, 6.0046577, 6.823475, 0.12449849, -14.848839, -2.6671407, 1.1444284, -9.093178, -12.847286, -4.6351743, -9.993398, -6.813898, 2.15957, 2.954445, 8.279149, -52.54315, 10.376471, -37.34955, -52.54315, 10.376471, -37.34955, 8.221688, 13.709199, 17.879898, -3.8067808, -13.383588, -7.345411, -6.50744, 21.662737, 1.910573, -0.062249243, 5.81791, -2.6240451, -42.10443, 29.199684, 12.53604, -32.920273, 15.02601, -2.8538885, -23.372196, 10.6158905, -18.095377, 0.47405192, 4.9416323, 8.63828, -1.5275006, 4.462792, 8.590396, -1.2689269, 3.2752678, 9.299079, 0.545878, 3.9743748, 8.954314, 0.14844051, 1.9680338, 9.552865, 0.5267244, 3.5194764, 8.939949, 0.16759412, 3.9073372, 8.896853, 0.46926352, 3.667917, 9.064447, 0.2873042, 3.9217024, 8.992621, 0.30166942, 2.2649148, 9.763555, 0.56982, 5.0900726, 8.604761, 0.25857377, 5.2385135, 8.595184, -0.41180268, 2.7006595, 9.792285, -0.15322891, 2.7150247, 9.3182335, 0.30166942, 3.2130187, 9.509769, 0.23942018, 2.7629087, 9.600749, 0.7326257, 2.6384103, 9.284714, 1.163582, 2.1787236, 9.782708, 1.0726024, 2.3654714, 9.380483, 0.80924016, 2.9831753, 9.615114
